journal_id,author_id,affiliation_id,journal_url,journal_identifier,journal_title,journal_doi,journal_cited_by
c1c80b27-cb55-4d31-bd5a-ae04eea82e4f,3584efc5-27cf-4216-ae12-1fbd3ddfa19f,9595e852-168c-4b7b-8b15-5824f37bc3da,https://api.elsevier.com/content/abstract/scopus_id/85180357769,SCOPUS_ID:85180357769,Analysis of insurance entrepreneurship as a hedge in times of crisis: a literature review,10.1016/j.stae.2023.100065,4
c1c80b27-cb55-4d31-bd5a-ae04eea82e4f,3584efc5-27cf-4216-ae12-1fbd3ddfa19f,47520a6a-03e3-4011-88a5-1fe045f062b1,https://api.elsevier.com/content/abstract/scopus_id/85180357769,SCOPUS_ID:85180357769,Analysis of insurance entrepreneurship as a hedge in times of crisis: a literature review,10.1016/j.stae.2023.100065,4
7c78d4c6-9f0a-46bc-b561-0ff0d931f248,f4d9251c-a294-48e1-9fcf-1decbbc11b63,1032c69a-5d28-4a99-8a9c-0f568d0ef26e,https://api.elsevier.com/content/abstract/scopus_id/85189017498,SCOPUS_ID:85189017498,"Cross-cultural ethnobotany of the Baltis and Shinas in the Kharmang district, Trans-Himalaya India-Pakistan border",10.1016/j.heliyon.2024.e28613,0
f97cce19-f5ca-43a2-bc18-59b6e6c962f4,6932668c-d8a8-4f20-bd64-932b7261ed05,91b4a093-cbff-48a7-9528-c5ae78c2012f,https://api.elsevier.com/content/abstract/scopus_id/85189977458,SCOPUS_ID:85189977458,The unique identifier as one of the essential tools for steering universal health coverage: The case of Morocco,10.3917/spub.241.0121,1
74c700b1-4749-44f0-a075-583e4a29b9ca,ca152093-9cb7-4b56-aed1-9f88099c8112,41cb53f1-04cf-4021-9902-b2fce716204b,https://api.elsevier.com/content/abstract/scopus_id/85191437928,SCOPUS_ID:85191437928,Understanding Agency Within Context: The Case of Breeding Cooperatives Program for Transforming Small Ruminant Value Chain in Ethiopia,10.1177/21582440241239128,0
57ccc50f-ef47-4271-8e8c-48f5f9884ddd,cb1705be-11d5-49ec-9e24-bcedbe8145d0,2bccca43-3c8d-473e-a709-5438f417c65e,https://api.elsevier.com/content/abstract/scopus_id/85190901636,SCOPUS_ID:85190901636,Researchers' Perspectives Regarding Ethical Issues of Biobank Research in the Arab Region,10.1089/bio.2022.0112,0
7652655f-632f-4739-9e0b-f73843f9927f,eee80899-2afd-402c-a25e-a6325f49d61c,86f2b643-f45f-4cde-90b3-dab680f3c124,https://api.elsevier.com/content/abstract/scopus_id/85188443553,SCOPUS_ID:85188443553,Current status and future developments of assessing microbiome composition and dynamics in anaerobic digestion systems using metagenomic approaches,10.1016/j.heliyon.2024.e28221,3
7652655f-632f-4739-9e0b-f73843f9927f,eee80899-2afd-402c-a25e-a6325f49d61c,95e80e17-624e-4116-87ce-5ac04a2dc9d5,https://api.elsevier.com/content/abstract/scopus_id/85188443553,SCOPUS_ID:85188443553,Current status and future developments of assessing microbiome composition and dynamics in anaerobic digestion systems using metagenomic approaches,10.1016/j.heliyon.2024.e28221,3
0c2f255d-02cc-43e7-a4ed-d0e5479f5da6,5f8ff5b3-a40b-4fa5-858e-95ff2686c97f,3154cd30-f2d1-440e-baef-12aba93e6046,https://api.elsevier.com/content/abstract/scopus_id/85158916636,SCOPUS_ID:85158916636,Religiosity and entrepreneurial motivation roles in the goal-specific relation: a case of Muslim students in Indonesia,10.1108/JIABR-02-2022-0056,3
a5e3c6cd-f544-4916-8bc3-4df2ee94058b,c9ec14a9-604f-4488-9a6f-67c5d19f9716,13cedf75-49a4-40a6-ac74-66a210788b0e,https://api.elsevier.com/content/abstract/scopus_id/85188727793,SCOPUS_ID:85188727793,Arab world's impact on bladder cancer research and opportunities for growth: A bibliometric review study,10.1097/MD.0000000000037554,0
a5630f85-7ce5-4dbf-8286-12aade58f2e3,945bea9a-1d1d-481b-af98-98c638a2457f,179e6745-2e8e-4400-93de-e27e7ab8e8f4,https://api.elsevier.com/content/abstract/scopus_id/85188707634,SCOPUS_ID:85188707634,"Carbon Capture, Utilization, and Storage Risks from Supply Chain Perspective: A Review of the Literature and Conceptual Framework Development",10.3390/c10010015,1
eb1c4236-916b-41d0-878c-6a743bbe15b7,83d546d2-57e3-4227-b737-a6cf208671d7,907a021b-af43-4ecd-bd5f-66fa8c9a26d3,https://api.elsevier.com/content/abstract/scopus_id/85185580995,SCOPUS_ID:85185580995,Determinants of Migrants Remittances in Malaysia: An Ardl Approach,10.22068/ijiepr.27.4.321,0
132ac4db-cb02-48c0-861c-5e9ea64e5685,0cd8abd4-7ffd-4019-8cf3-420ebeacce0f,e1f3f7f5-d7ef-481a-ac58-cb18d36dc3f7,https://api.elsevier.com/content/abstract/scopus_id/85179344166,SCOPUS_ID:85179344166,"Correction to: Burnout syndrome among rheumatologists and rheumatology fellows in Arab countries: an ArLAR multinational study (Clinical Rheumatology, (2024), 43, 2, (765-774), 10.1007/s10067-023-06827-x)",10.1007/s10067-023-06842-y,0
132ac4db-cb02-48c0-861c-5e9ea64e5685,0cd8abd4-7ffd-4019-8cf3-420ebeacce0f,10e4eae3-3f82-4ff1-b758-a8492c4b6151,https://api.elsevier.com/content/abstract/scopus_id/85179344166,SCOPUS_ID:85179344166,"Correction to: Burnout syndrome among rheumatologists and rheumatology fellows in Arab countries: an ArLAR multinational study (Clinical Rheumatology, (2024), 43, 2, (765-774), 10.1007/s10067-023-06827-x)",10.1007/s10067-023-06842-y,0
f86b3c8a-005f-46a5-bddc-f707c4a01ddc,34cb4d1c-e4e3-4b49-9b6c-dd7313356332,47714bf7-941f-4798-b57c-4d5ec07a6b85,https://api.elsevier.com/content/abstract/scopus_id/85174942530,SCOPUS_ID:85174942530,Validation of the Short Version (TLS-15) of the Triangular Love Scale (TLS-45) across 37 Languages,10.1007/s10508-023-02702-7,8
735dac4a-810f-47ee-9ce2-6efec07558f9,33f15ee2-db58-4849-8dd2-a4f5b147bcee,7d5110c8-d8d0-406c-976a-e916f548c01f,https://api.elsevier.com/content/abstract/scopus_id/85167517254,SCOPUS_ID:85167517254,Assessment of population structure and genetic diversity of wild and captive populations of Ammotragus lervia provide insights for conservation management,10.1007/s10592-023-01546-x,1
735dac4a-810f-47ee-9ce2-6efec07558f9,33f15ee2-db58-4849-8dd2-a4f5b147bcee,268fda7d-a957-4083-828b-ac6805846688,https://api.elsevier.com/content/abstract/scopus_id/85167517254,SCOPUS_ID:85167517254,Assessment of population structure and genetic diversity of wild and captive populations of Ammotragus lervia provide insights for conservation management,10.1007/s10592-023-01546-x,1
dc3dc169-0c49-4391-91fe-12482333705b,9a317cd0-dd97-40fd-abd4-bcc8f8d67edd,fd3a75b2-5e28-4081-8294-4fa620e430f0,https://api.elsevier.com/content/abstract/scopus_id/85205585720,SCOPUS_ID:85205585720,Relations between Tunisia and the Zionist State within a post-Abraham peace accords context,10.1007/978-981-99-7765-9_7,0
cc13f932-b988-4e9c-81f4-1fe223681c44,5f259a40-938d-40f9-afad-73acc5c227e0,4df64c55-1e4b-4312-a180-22db203ba10f,https://api.elsevier.com/content/abstract/scopus_id/85184051275,SCOPUS_ID:85184051275,"Fracturation, fermeture sociale et action collective des milieux d’affaires: où en est-on ?",,0
e5c82083-dfaa-4d29-b70a-614f49123512,394fd6bc-abe6-4c97-942d-2932ff760561,5d7696a4-cc3d-4fdb-a65f-5df7be89ece0,https://api.elsevier.com/content/abstract/scopus_id/85166183581,SCOPUS_ID:85166183581,Whether organizational citizenship behavior is triggered by employee CSR perception and spiritual values: the moderating role of Islamic work ethics,10.1108/MRR-10-2022-0714,7
acc80dc4-b9a6-4880-82a0-0e85da65e55a,9e53eb5f-6d7e-49c1-aa43-627bdee9d651,d8fe7b86-0f5a-4756-b4b8-d1a5ff306a7b,https://api.elsevier.com/content/abstract/scopus_id/85208990022,SCOPUS_ID:85208990022,Evaluating the Influence of International Conventions on Child Marriage in Nigeria: Progress towards Achieving SDG Target 5.3 by 2030,10.57239/PJLSS-2024-22.2.00837,0
95863ac1-ba41-4f8c-bada-72edfef2beae,8e93692e-0ce5-47af-9643-8facf7ba5f24,c4bb5d4d-d96f-44a5-82c6-96498123119e,https://api.elsevier.com/content/abstract/scopus_id/85208927159,SCOPUS_ID:85208927159,"Macro-financial linkage, endogenous risk premium and monetary policy: evidence from a semi-structural model estimated for Morocco",10.1108/AJEMS-04-2024-0273,0
5bab615d-8776-47de-8cf4-2803ccadbfc5,5809b9f8-ef7f-4902-9441-86a7a51eab20,ae5797b4-1229-4519-a968-6792f6a222fc,https://api.elsevier.com/content/abstract/scopus_id/85208910765,SCOPUS_ID:85208910765,"Human Parasites: Diagnosis, Treatment, Prevention, Second Edition",10.1007/978-3-031-41705-4,0
e79b4504-5908-4df4-8650-1c1fff64100b,dd68f30a-21fc-44ed-9845-0c91e6460607,7160d951-a21c-48b4-b10e-b82f6b65e540,https://api.elsevier.com/content/abstract/scopus_id/85208800123,SCOPUS_ID:85208800123,Perceptions of Research Misconduct Among Lecturers and Students in Vietnam: A Quantitative Investigation,10.1007/s10805-024-09577-w,0
308c7798-cb40-4e8d-90e3-61b652de499d,2a48040b-fb60-45e2-9a58-97a17087ae4d,40d9c961-34b5-4de5-8ed0-88eb9e261e84,https://api.elsevier.com/content/abstract/scopus_id/85208456076,SCOPUS_ID:85208456076,The Mechanisms Underlying Religious Coping and Hopelessness: Role of Meaning in Life and Affectivity,10.1007/s11089-024-01181-4,0
53fae034-136f-488c-b9a5-ab301f2f33bd,e02b98cf-0336-4635-a942-fd73a9cc3371,6f3a7668-c29c-4ed0-8acb-3b4be4a04e6d,https://api.elsevier.com/content/abstract/scopus_id/85208266276,SCOPUS_ID:85208266276,Disparities in Global Authorship and Data Source in the Pediatric Blood and Cancer Journal 2011–2021: Realities and Strategies for Improvement,10.1002/pbc.31413,0
0c05c07a-520f-491d-ab4a-9c780414a8d1,8a7e8994-c899-454e-bdff-715fb1e1a789,92a32283-21a3-499d-a5d1-21f17bc5b075,https://api.elsevier.com/content/abstract/scopus_id/85208217524,SCOPUS_ID:85208217524,Socially responsible HRM practices in social enterprises: the case of microfinance,10.1108/ER-09-2023-0469,0
d5cb5f68-92d3-4652-b727-299b08deff67,5d90349a-a21e-42fb-8439-4f1e9bf755b7,9091dfea-3980-4229-aeea-246a0bd5243b,https://api.elsevier.com/content/abstract/scopus_id/85208008251,SCOPUS_ID:85208008251,Tunisia: An Unfinished Media System Transition,10.1002/9781394196272.ch44,0
1c99ee99-f774-4cbc-9525-6c6179089c7c,47ec5e94-7ca2-4213-a250-9d7da2c7b10b,a04b7a9b-703c-4d7f-8beb-c5cf071bc420,https://api.elsevier.com/content/abstract/scopus_id/85207910976,SCOPUS_ID:85207910976,Financial Inclusion Schemes in India,10.1007/978-981-19-1316-7,0
